section,parent_index,case_id,group,family,allocated_images,parent_row_sha256,state,universal_lower,universal_upper,attained_lower,attained_upper
anchor_rows,1574,image-05,singleton,union_partial,1,85b3a1e421688a25d19a54e71c16719a7a40a9676775e45921f2153aca80f95b,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1600,image-09,singleton,current_partial,1,c4b9de6f05d0cde3a8c7a45edd105df3bd712aa4407386ae97ab5509c870e7fd,same_presence_opposite_decisions,-4,2,-4,2
anchor_rows,1602,image-09,singleton,union_partial,1,280ebf0c1dc41c45b07536109d2ab57367589329abbe90f0de0b85f828cf628b,same_presence_opposite_decisions,-4,2,-4,2
anchor_rows,1747,image-30,singleton,current_partial,1,48cd742c8bd3749d7282953586c783ec50aaaeb7f202fca0ed2c64b129a54a4f,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,1749,image-30,singleton,union_partial,1,f112724b803f29eae5c533db65e569244c19c3ef430dac430d30828a7488d5fa,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,1754,image-31,singleton,current_partial,1,47e0939d419d54394e2fdfb41959359c8ba2283703ceabdd4f98a0d71a985a35,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1756,image-31,singleton,union_partial,1,0148a236cd001e360e6d328aeee208c30cf37311eb258c1feb202e7c2557fdbe,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1796,image-37,singleton,current_partial,1,b15f63111fff0a818293bd08ddf1d8df480b20b7eb6634c6f4b9ea9ca8770705,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1798,image-37,singleton,union_partial,1,9730dd8d438da62e43ab8153802b772b612d824ffce476e364a991fd4704fc55,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1852,image-45,singleton,current_partial,1,dce6c9fe55680b667e0834fcd962c90d4cd15f3113958f35a0ebeddc1b7cd69c,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1854,image-45,singleton,union_partial,1,2a69777e8c8ed2448189f1f3a3db94805124eaac0faebc14f9e5c28eea63e2e4,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1964,image-61,singleton,current_partial,1,362430aa44735cf9084f151ffe041034432f5beb86f4e781313734e682ce2210,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1966,image-61,singleton,union_partial,1,1d621b7454c8ae3d861f3f4edcd9cca90e3fd193efa570ce8c12100e781c9d77,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1971,image-62,singleton,current_partial,1,de3e7ef5156d9d00d7e52aaf66e7d458df63e9d5886a4a8b4502099220676256,same_presence_opposite_decisions,-5,5,-5,5
anchor_rows,1987,block-00,block,union_partial,8,8e02148b35e0a3f40af6a20effe49d24a20f7efcf0f538ceff15d50639354951,same_presence_opposite_decisions,-1/2,1/2,-1/2,1/2
anchor_rows,1992,block-01,block,current_partial,8,b7e9f54c0222f8dc508b65fbb4fff8f1f56b641c68a57bc11386c8852a3afe0e,same_presence_opposite_decisions,-1/2,1/4,-1/2,1/4
anchor_rows,1994,block-01,block,union_partial,8,149246d7dab7e566460de565b0acb0ee115cb8d42ff56c976b8964324ca54996,same_presence_opposite_decisions,-1/2,1/4,-1/2,1/4
anchor_rows,2034,block-07,block,current_partial,8,dd5f36dbd37e73b30ee9c5e3a3c70e17ff18d694c4fded92ccc4fe5416d1e7e5,same_presence_opposite_decisions,-9/8,5/8,-9/8,5/8
anchor_rows,2041,all-64,primary,current_partial,64,a5f23f082a11816993d150993dbfcb252fe586935eee03aab11f5c48c7e899b1,same_presence_opposite_decisions,-17/32,1/32,-17/32,1/32
anchor_rows,2085,image-05,singleton,union_partial,1,1dfe2fd31f6c8ae92947e1e5e054e83f03b18ed3eb2bc3393e4cf9baa8924ccc,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,2265,image-31,singleton,current_partial,1,294eeee666a6af49a6e50452aad70acc8322f0432829021cf57f18d96b62d3d0,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,2267,image-31,singleton,union_partial,1,38d4af332e11b9e80b5b625749d74c7513d517f8e3aed264e11492637ca6a536,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,2363,image-45,singleton,current_partial,1,a5d286b62ce752b0c7c19e61fa26495880dc4e801222ed487559ccafaa0408f0,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,2365,image-45,singleton,union_partial,1,b5c17d6dcda0988f3bf34bee1a9f4bc0448fd0d168b3f147c9d77dc67d632554,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,2475,image-61,singleton,current_partial,1,5f9e88843766d4999aa6a3c7d8b3ecb596441de18bb9bea533942a9f30100512,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,2477,image-61,singleton,union_partial,1,43f6c06752343c882055a5f6e942afb4336b00e9781a1fba65bfc0578f57d71a,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,2498,block-00,block,union_partial,8,cb986c60e3ebb9fe0d4b32fc8eb430afe2feee06dd732870e295ea952e7ae248,same_presence_opposite_decisions,-3/8,1/8,-3/8,1/8
anchor_rows,2531,block-05,block,current_partial,8,9ac6eb2a27f3754e54112aec4a82ac723e0dfb697eccd43978ac44997c9a0118,same_presence_opposite_decisions,-1/8,1/8,-1/8,1/8
anchor_rows,2533,block-05,block,union_partial,8,f7232a8ac3467adca8040a5df2f70fdc17bf472e8b00f19675855d5b35e68561,same_presence_opposite_decisions,-1/8,1/8,-1/8,1/8
anchor_rows,2545,block-07,block,current_partial,8,ee4bcd7ec1e46b22ad65f6cb1a063921a2d3503fdae63f30ec77f56855aa5663,same_presence_opposite_decisions,-3/8,1/8,-3/8,1/8
