cell_id,threshold_left,threshold_right,left_closed,right_closed,case_id,group,family,allocated_images,blocked_image_count,decision,evidence,mean_lower,mean_upper,attained_lower,attained_upper
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-19/16,35/32,-9/16,9/16
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/32,-1/8,-1/16
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/16,-1/8,-1/8
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0391,7196318507194519/10000000000000000,7214465141296387/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-75/64,69/64,-35/64,37/64
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-1/64,-7/64,-3/64
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,5/64,-7/64,-7/64
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0392,7214465141296387/10000000000000000,3608603775501251/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-19/16,17/16,-17/32,9/16
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/32,-1/8,-1/16
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/16,-1/8,-1/8
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0393,3608603775501251/5000000000000000,3614096939563751/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-75/64,69/64,-33/64,37/64
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-1/64,-7/64,-3/64
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,5/64,-7/64,-7/64
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0394,3614096939563751/5000000000000000,7262328267097473/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-19/16,17/16,-17/32,9/16
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/32,-1/8,-1/16
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/16,-1/8,-1/8
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0395,7262328267097473/10000000000000000,1819552630186081/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-75/64,69/64,-33/64,35/64
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-1/64,-7/64,-3/64
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,5/64,-7/64,-7/64
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0396,1819552630186081/2500000000000000,7290501594543457/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-37/32,17/16,-17/32,17/32
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-9/32,1/16,-1/8,-1/8
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0397,7290501594543457/10000000000000000,7298077940940857/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-75/64,67/64,-35/64,33/64
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,3/64,-9/64,-9/64
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0398,7298077940940857/10000000000000000,913437157869339/1250000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-19/16,33/32,-17/32,1/2
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/32,-5/32,-5/32
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0399,913437157869339/1250000000000000,1830427497625351/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-9/64,-9/64,-9/64,-9/64
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-75/64,65/64,-33/64,31/64
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-11/64,-5/64,-11/64,-7/64
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-21/64,1/64,-11/64,-11/64
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0400,1830427497625351/2500000000000000,366323858499527/500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-37/32,1,-1/2,15/32
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/32,-5/32,-5/32
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0401,366323858499527/500000000000000,458611436188221/625000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-73/64,63/64,-31/64,29/64
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,3/64,-9/64,-9/64
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0402,458611436188221/625000000000000,1470484733581543/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-37/32,31/32,-1/2,7/16
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-5/16,1/32,-5/32,-5/32
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0403,1470484733581543/2000000000000000,7354434728622437/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-73/64,61/64,-31/64,27/64
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-19/64,3/64,-9/64,-9/64
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0404,7354434728622437/10000000000000000,7376653552055359/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-37/32,15/16,-1/2,7/16
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-9/32,1/32,-1/8,-1/8
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0405,7376653552055359/10000000000000000,1475450873374939/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-73/64,59/64,-31/64,27/64
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-17/64,3/64,-7/64,-7/64
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0406,1475450873374939/2000000000000000,3699750304222107/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-37/32,29/32,-15/32,13/32
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-9/32,1/32,-1/8,-1/8
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0407,3699750304222107/5000000000000000,1852996051311493/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-73/64,57/64,-31/64,27/64
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-17/64,1/64,-9/64,-9/64
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0408,1852996051311493/2500000000000000,1854429990053177/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-9/8,7/8,-1/2,13/32
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,current_partial,64,0,excluded,universal_bound,-9/32,0,-5/32,-5/32
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0409,1854429990053177/2500000000000000,1854967325925827/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-9/64,-9/64,-9/64,-9/64
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-73/64,55/64,-33/64,25/64
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-11/64,-5/64,-11/64,-7/64
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,current_partial,64,0,excluded,universal_bound,-19/64,-1/64,-11/64,-11/64
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0410,1854967325925827/2500000000000000,297013258934021/400000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/8,-1/8,-1/8,-1/8
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-9/8,7/8,-17/32,13/32
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-5/32,-1/16,-5/32,-3/32
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,current_partial,64,0,excluded,universal_bound,-9/32,0,-5/32,-5/32
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0411,297013258934021/400000000000000,7426589727401733/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-71/64,55/64,-33/64,25/64
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-17/64,1/64,-9/64,-9/64
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0412,7426589727401733/10000000000000000,7437253594398499/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-35/32,7/8,-1/2,13/32
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0413,7437253594398499/10000000000000000,1489337682723999/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-69/64,57/64,-33/64,27/64
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0414,1489337682723999/2000000000000000,3728519082069397/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-17/16,7/8,-1/2,13/32
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0415,3728519082069397/5000000000000000,7498864531517029/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-67/64,55/64,-31/64,25/64
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-17/64,1/64,-9/64,-9/64
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0416,7498864531517029/10000000000000000,3750089406967163/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
