population,arm,order,probability,exact_stop,exact_decision,stat_stop,stat_decision,stat_reason,e_lower_at_stop,e_upper_at_stop,lower_ever_crossed,upper_ever_crossed
wide_reference,proxy,024351,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,024513,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,024531,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025134,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025143,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025314,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025341,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025413,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,025431,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031245,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031254,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031425,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031452,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031524,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,031542,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032145,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032154,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032415,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032451,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032514,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,032541,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034125,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034152,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034215,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034251,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034512,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,034521,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035124,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035142,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035214,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035241,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035412,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,035421,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041235,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041253,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041325,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041352,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041523,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,041532,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042135,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042153,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042315,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042351,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042513,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,042531,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043125,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043152,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043215,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043251,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043512,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,043521,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045123,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045132,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045213,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045231,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045312,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,045321,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051234,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051243,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051324,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051342,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051423,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,051432,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052134,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052143,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052314,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052341,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052413,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,052431,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053124,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053142,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053214,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053241,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053412,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,053421,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054123,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054132,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054213,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054231,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054312,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,054321,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102345,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102354,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102435,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102453,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102534,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,102543,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103245,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103254,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103425,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103452,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103524,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,103542,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104235,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104253,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104325,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104352,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104523,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,104532,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105234,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105243,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105324,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105342,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105423,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,105432,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120345,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120354,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120435,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120453,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120534,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,120543,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,123540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124035,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124053,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124305,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124350,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124503,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,124530,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125034,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125043,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125304,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125340,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125403,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,125430,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130245,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130254,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130425,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130452,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130524,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,130542,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,132540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134025,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134052,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134205,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134250,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134502,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,134520,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135024,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135042,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135204,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135240,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135402,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,135420,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140235,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140253,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140325,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140352,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140523,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,140532,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142035,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142053,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142305,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142350,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142503,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,142530,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143025,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143052,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143205,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143250,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143502,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,143520,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145023,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145032,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145203,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145230,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145302,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,145320,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150234,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150243,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150324,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150342,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150423,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,150432,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152034,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152043,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152304,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152340,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152403,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,152430,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153024,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153042,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153204,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153240,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153402,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,153420,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154023,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154032,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154203,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154230,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154302,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,154320,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201345,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201354,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201435,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201453,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201534,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,201543,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203145,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203154,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203415,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203451,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203514,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,203541,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204135,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204153,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204315,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204351,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204513,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,204531,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205134,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205143,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205314,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205341,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205413,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,205431,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210345,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210354,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210435,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210453,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210534,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,210543,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,213540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214035,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214053,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214305,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214350,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214503,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,214530,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215034,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215043,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215304,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215340,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215403,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,215430,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230145,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230154,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230415,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230451,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230514,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,230541,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,231540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234015,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234051,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234105,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234150,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234501,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,234510,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235014,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235041,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235104,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235140,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235401,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,235410,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240135,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240153,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240315,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240351,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240513,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,240531,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,241035,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,241053,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,241305,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,241350,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,241503,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
